"Speaker","Unigram","n","log_odds"
"KAMALA HARRIS","decide",1,0.0166515198947785
"KAMALA HARRIS","decrees",1,1.1279738629933
"KAMALA HARRIS","decriminalize",1,0.355696783231779
"KAMALA HARRIS","deferral",1,0.693463515232688
"KAMALA HARRIS","deliver",1,0.0847046810979778
"KAMALA HARRIS","democracy",1,-0.00037947284774603
"KAMALA HARRIS","democrats",1,0.236286305955843
"KAMALA HARRIS","denied",1,0.143286189432906
"KAMALA HARRIS","denies",1,0.312226026744403
"KAMALA HARRIS","denying",1,0.242431114803643
"KAMALA HARRIS","department",1,0.141356803409775
"KAMALA HARRIS","describing",1,0.197893689067867
"KAMALA HARRIS","deserve",1,0.0338474290701027
"KAMALA HARRIS","designed",1,0.0945360090185194
"KAMALA HARRIS","desires",1,0.600916682780661
"KAMALA HARRIS","desk",1,0.122978037466798
"KAMALA HARRIS","desperate",1,0.197893689067867
"KAMALA HARRIS","detainers",1,1.1279738629933
"KAMALA HARRIS","devised",1,0.420995730464677
"KAMALA HARRIS","diabetes",1,0.171403490888273
"KAMALA HARRIS","dictate",1,0.219931937337843
"KAMALA HARRIS","dictator",1,0.109644526519908
"KAMALA HARRIS","differential",1,0.312226026744403
"KAMALA HARRIS","din",1,1.1279738629933
"KAMALA HARRIS","directive",1,0.693463515232688
"KAMALA HARRIS","directly",1,0.0430326069434112
"KAMALA HARRIS","discrimination",1,0.0699557200249599
"KAMALA HARRIS","discussion",1,-0.00256124106120348
"KAMALA HARRIS","disproportionately",1,0.180366086744773
"KAMALA HARRIS","distortions",1,0.536704118422186
"KAMALA HARRIS","distract",1,0.488833363051831
"KAMALA HARRIS","district",1,0.12446497630466
"KAMALA HARRIS","division",1,0.15376941511079
"KAMALA HARRIS","doe",1,1.1279738629933
"KAMALA HARRIS","dollar",1,0.00860455081279888
"KAMALA HARRIS","dollars",1,-0.0705221668532395
"KAMALA HARRIS","dreams",1,0.120096286638054
"KAMALA HARRIS","drive",1,0.072645137441833
"KAMALA HARRIS","dropped",1,0.129125115110048
"KAMALA HARRIS","drugs",1,-0.00550597597345529
"KAMALA HARRIS","dude",1,1.1279738629933
"KAMALA HARRIS","dump",1,0.248989558797805
"KAMALA HARRIS","during",1,-0.0377607103495738
"KAMALA HARRIS","earlier",1,-0.00550597597345529
"KAMALA HARRIS","earn",1,0.0607798308750425
"KAMALA HARRIS","Education",1,0.064896820645665
"KAMALA HARRIS","ego",1,0.693463515232688
"KAMALA HARRIS","eight",1,-0.0189962527406843
"KAMALA HARRIS","elementary",1,0.256012142783975
"KAMALA HARRIS","embers",1,0.843032337592731
"KAMALA HARRIS","embraced",1,0.219931937337843
"KAMALA HARRIS","embraces",1,0.693463515232688
"KAMALA HARRIS","ending",1,0.073335668513293
"KAMALA HARRIS","Equal",1,0.420995730464677
"KAMALA HARRIS","Equality",1,0.600916682780661
"KAMALA HARRIS","ERA",1,0.536704118422186
"KAMALA HARRIS","Eric",1,0.201881320407503
"KAMALA HARRIS","erratic",1,0.420995730464677
"KAMALA HARRIS","events",1,0.134114232333402
"KAMALA HARRIS","Everybody",1,0.0667468410598269
"KAMALA HARRIS","everybody's",1,0.129125115110048
"KAMALA HARRIS","evolved",1,0.290125661845942
"KAMALA HARRIS","example",1,-0.0541597906423712
"KAMALA HARRIS","except",1,0.060213017630368
"KAMALA HARRIS","excuse",1,0.0537813189514531
"KAMALA HARRIS","existing",1,0.108444241509778
"KAMALA HARRIS","expect",1,0.0271452457656926
"KAMALA HARRIS","expensive",1,0.0642919876503057
"KAMALA HARRIS","experience",1,-0.0542714039533927
"KAMALA HARRIS","experiences",1,0.180366086744773
"KAMALA HARRIS","experts",1,0.08553930826762
"KAMALA HARRIS","export",1,0.120096286638054
"KAMALA HARRIS","extend",1,0.102745200581645
"KAMALA HARRIS","extensively",1,0.325079445728019
"KAMALA HARRIS","face",1,-0.0301299664005806
"KAMALA HARRIS","faced",1,0.0761752463077368
"KAMALA HARRIS","facilitated",1,0.600916682780661
"KAMALA HARRIS","facing",1,0.0261480650360917
"KAMALA HARRIS","failing",1,0.0935783106710554
"KAMALA HARRIS","failure",1,0.0488815293951532
"KAMALA HARRIS","false",1,0.0754533977122517
"KAMALA HARRIS","Farmers",1,0.843032337592731
"KAMALA HARRIS","fear",1,0.0456649811729612
"KAMALA HARRIS","fears",1,0.271699619397577
"KAMALA HARRIS","fence",1,0.0388749216657425
"KAMALA HARRIS","fighters",1,0.139477106792614
"KAMALA HARRIS","fighting",1,-0.025080286588989
"KAMALA HARRIS","fights",1,0.183588330480643
"KAMALA HARRIS","file",1,0.183588330480643
"KAMALA HARRIS","filed",1,0.194083252737242
"KAMALA HARRIS","finally",1,-0.00693359818949432
"KAMALA HARRIS","finding",1,0.0830671693210732
"KAMALA HARRIS","fine",1,0.00860455081279888
"KAMALA HARRIS","firefighters",1,0.374244970020456
"KAMALA HARRIS","five",1,-0.0509774269933584
"KAMALA HARRIS","floor",1,0.0558531298605936
"KAMALA HARRIS","Florida",1,-0.00404899422579633
"KAMALA HARRIS","flouting",1,0.693463515232688
"KAMALA HARRIS","focus",1,6.52058393292395e-05
"KAMALA HARRIS","focused",1,0.0596512535361743
"KAMALA HARRIS","focusing",1,0.135857874675195
"KAMALA HARRIS","For",1,-0.0181353110463914
"KAMALA HARRIS","forget",1,0.0661241338148527
"KAMALA HARRIS","forgive",1,0.248989558797805
"KAMALA HARRIS","form",1,0.0384737629891085
"KAMALA HARRIS","fossil",1,0.106106080631216
"KAMALA HARRIS","Fox",1,0.102745200581645
"KAMALA HARRIS","fragile",1,0.339457899691816
"KAMALA HARRIS","Frances",1,1.1279738629933
"KAMALA HARRIS","Francisco",1,0.280520818385374
"KAMALA HARRIS","fuel",1,0.0479456640572923
"KAMALA HARRIS","function",1,0.177266409581022
"KAMALA HARRIS","further",1,0.0258190637254397
"KAMALA HARRIS","future",1,-0.0728487226739279
"KAMALA HARRIS","Gabbard",1,0.23051203111393
"KAMALA HARRIS","gap",1,0.076905357743278
"KAMALA HARRIS","Garner",1,0.339457899691816
"KAMALA HARRIS","gender",1,0.180366086744773
"KAMALA HARRIS","George",1,-0.049224955386953
"KAMALA HARRIS","Gillibrand",1,0.186941947065896
"KAMALA HARRIS","girls",1,0.158409960173377
"KAMALA HARRIS","given",1,-0.0402853172571279
"KAMALA HARRIS","glad",1,0.0327414643858773
"KAMALA HARRIS","goal",1,0.0384737629891085
"KAMALA HARRIS","gotten",1,0.0178021434558302
"KAMALA HARRIS","government",1,-0.203067362008035
"KAMALA HARRIS","graduate",1,0.15376941511079
"KAMALA HARRIS","graduation",1,0.300641329990906
"KAMALA HARRIS","greatest",1,0.000512753402801983
"KAMALA HARRIS","grew",1,0.058542521630447
"KAMALA HARRIS","ground",1,-0.0277221989571492
"KAMALA HARRIS","Growing",1,0.600916682780661
"KAMALA HARRIS","gun",1,-0.0392316192321158
"KAMALA HARRIS","guns",1,-0.00277571743827973
"KAMALA HARRIS","guys",1,0.0268111375595945
"KAMALA HARRIS","Had",1,0.23051203111393
"KAMALA HARRIS","hadn't",1,0.12598425098443
"KAMALA HARRIS","hallways",1,0.843032337592731
"KAMALA HARRIS","happened",1,-0.0520126313533227
"KAMALA HARRIS","happening",1,-0.00425898443581474
"KAMALA HARRIS","Harris",1,0.0985130242578108
"KAMALA HARRIS","having",1,-0.083926006721655
"KAMALA HARRIS","He's",1,-0.0193378842508117
"KAMALA HARRIS","headache",1,0.600916682780661
"KAMALA HARRIS","hey",1,0.190436662984496
"KAMALA HARRIS","hide",1,0.201881320407503
"KAMALA HARRIS","high",1,-0.056584401839335
"KAMALA HARRIS","historically",1,0.165943743806723
"KAMALA HARRIS","Homeland",1,0.147303874465089
"KAMALA HARRIS","homeowners",1,0.210449745306182
"KAMALA HARRIS","Homestead",1,0.843032337592731
"KAMALA HARRIS","honest",1,0.030585298441774
"KAMALA HARRIS","honestly",1,0.118699195094405
"KAMALA HARRIS","hope",1,-0.0620759946939022
"KAMALA HARRIS","houses",1,0.168626329414446
"KAMALA HARRIS","How",1,-0.0644072720199045
"KAMALA HARRIS","human",1,-0.0275692418279637
"KAMALA HARRIS","hundreds",1,0.0223062118803302
"KAMALA HARRIS","hurtful",1,0.488833363051831
"KAMALA HARRIS","I'd",1,-0.0975677643149388
"KAMALA HARRIS","ideals",1,0.190436662984496
"KAMALA HARRIS","illegal",1,-0.0429901780181986
"KAMALA HARRIS","Immediately",1,0.451366087422401
"KAMALA HARRIS","immoral",1,0.263558497663441
"KAMALA HARRIS","impacted",1,0.248989558797805
"KAMALA HARRIS","importance",1,0.103846790209716
"KAMALA HARRIS","importation",1,0.280520818385374
"KAMALA HARRIS","inaccurate",1,0.215066224490754
"KAMALA HARRIS","incarcerate",1,0.536704118422186
"KAMALA HARRIS","incarcerated",1,0.339457899691816
"KAMALA HARRIS","incarceration",1,0.171403490888273
"KAMALA HARRIS","incest",1,0.215066224490754
"KAMALA HARRIS","incidents",1,0.300641329990906
"KAMALA HARRIS","independent",1,0.0323770218393345
"KAMALA HARRIS","individuals",1,0.0106573905366824
"KAMALA HARRIS","inflection",1,1.1279738629933
"KAMALA HARRIS","informed",1,0.23051203111393
"KAMALA HARRIS","Inslee",1,0.194083252737242
"KAMALA HARRIS","instincts",1,0.451366087422401
"KAMALA HARRIS","insulin",1,0.420995730464677
"KAMALA HARRIS","intact",1,0.536704118422186
"KAMALA HARRIS","Intelligence",1,0.165943743806723
"KAMALA HARRIS","intentioned",1,0.536704118422186
"KAMALA HARRIS","intimidation",1,0.420995730464677
"KAMALA HARRIS","invest",1,0.0119730739162488
"KAMALA HARRIS","investment",1,0.0320146439016186
"KAMALA HARRIS","Iowa",1,-0.0432433464901778
"KAMALA HARRIS","Is",1,-0.0374904494290513
"KAMALA HARRIS","issued",1,0.15376941511079
"KAMALA HARRIS","its",1,-0.0589470518324373
"KAMALA HARRIS","jacket",1,0.693463515232688
"KAMALA HARRIS","January",1,0.0542929200885734
"KAMALA HARRIS","Jerome",1,1.1279738629933
"KAMALA HARRIS","jobless",1,0.488833363051831
"KAMALA HARRIS","joke",1,0.256012142783975
"KAMALA HARRIS","Jong",1,0.263558497663441
"KAMALA HARRIS","joy",1,0.39571942644717
"KAMALA HARRIS","Julian",1,0.488833363051831
"KAMALA HARRIS","keeping",1,0.0452185666501114
"KAMALA HARRIS","kids",1,-0.073490750134286
"KAMALA HARRIS","killed",1,0.0122393474501115
"KAMALA HARRIS","Kim",1,0.143286189432906
"KAMALA HARRIS","lack",1,0.0630994238503721
"KAMALA HARRIS","ladder",1,0.197893689067867
"KAMALA HARRIS","late",1,0.0527704121855761
"KAMALA HARRIS","Latinas",1,0.843032337592731
"KAMALA HARRIS","leader",1,-0.0160276406753922
"KAMALA HARRIS","leaders",1,-0.00833317857054729
"KAMALA HARRIS","leadership",1,-0.0769080520272982
"KAMALA HARRIS","leads",1,0.121522197772862
"KAMALA HARRIS","learning",1,0.103846790209716
"KAMALA HARRIS","leave",1,-0.0372193024201541
"KAMALA HARRIS","leaves",1,0.134114232333402
"KAMALA HARRIS","led",1,0.00785058775608269
"KAMALA HARRIS","legalize",1,0.271699619397577
"KAMALA HARRIS","legislative",1,0.147303874465089
"KAMALA HARRIS","lens",1,0.420995730464677
"KAMALA HARRIS","lessons",1,0.149397537185705
"KAMALA HARRIS","Let",1,-0.0876734426001254
"KAMALA HARRIS","licenses",1,0.190436662984496
"KAMALA HARRIS","lies",1,0.147303874465089
"KAMALA HARRIS","lift",1,0.0822637790102103
"KAMALA HARRIS","lifted",1,0.280520818385374
"KAMALA HARRIS","lined",1,0.325079445728019
"KAMALA HARRIS","live",1,-0.0501639017907352
"KAMALA HARRIS","living",1,-0.0138582695999116
"KAMALA HARRIS","locking",1,0.374244970020456
"KAMALA HARRIS","longer",1,-0.00509275125003709
"KAMALA HARRIS","Look",1,-0.0477975650496552
"KAMALA HARRIS","looked",1,0.0127751048227917
"KAMALA HARRIS","lord",1,1.1279738629933
"KAMALA HARRIS","Los",1,0.102745200581645
"KAMALA HARRIS","lose",1,-0.0145885103985032
"KAMALA HARRIS","lost",1,-0.0488702684657931
"KAMALA HARRIS","love",1,-0.0160276406753922
"KAMALA HARRIS","machines",1,0.451366087422401
"KAMALA HARRIS","mad",1,0.312226026744403
"KAMALA HARRIS","majority",1,0.00396519678416558
"KAMALA HARRIS","man",1,-0.0530360576360485
"KAMALA HARRIS","march",1,0.215066224490754
"KAMALA HARRIS","marching",1,0.325079445728019
"KAMALA HARRIS","marijuana",1,0.0935783106710554
"KAMALA HARRIS","market",1,-0.0138582695999116
"KAMALA HARRIS","may",1,-0.0794429494646417
"KAMALA HARRIS","May",1,0.0838807205307058
"KAMALA HARRIS","Maya",1,0.843032337592731
"KAMALA HARRIS","McCain",1,-0.0784885730110047
"KAMALA HARRIS","meaning",1,0.134114232333402
"KAMALA HARRIS","meaningful",1,0.23051203111393
"KAMALA HARRIS","meeting",1,0.0327414643858773
"KAMALA HARRIS","men",1,-0.0328976092123099
"KAMALA HARRIS","Mexico",1,0.00710494318685057
"KAMALA HARRIS","Michael",1,0.113378780021543
"KAMALA HARRIS","microphone",1,0.290125661845942
"KAMALA HARRIS","misleading",1,0.194083252737242
"KAMALA HARRIS","molestation",1,1.1279738629933
"KAMALA HARRIS","Moments",1,1.1279738629933
"KAMALA HARRIS","move",1,-0.0933758737664464
"KAMALA HARRIS","movement",1,0.0558531298605936
"KAMALA HARRIS","Mrs",1,0.0917040161380151
"KAMALA HARRIS","Native",1,0.339457899691816
"KAMALA HARRIS","NATO",1,0.0590944502477257
"KAMALA HARRIS","needed",1,0.006367416876476
"KAMALA HARRIS","neighbor",1,0.174281303674625
"KAMALA HARRIS","neutral",1,0.194083252737242
"KAMALA HARRIS","News",1,0.0349728917554507
"KAMALA HARRIS","nieces",1,1.1279738629933
"KAMALA HARRIS","night",1,-0.0221810390274649
"KAMALA HARRIS","nobody",1,0.0180929705778934
"KAMALA HARRIS","nobody's",1,0.215066224490754
"KAMALA HARRIS","nominate",1,0.12446497630466
"KAMALA HARRIS","nominee",1,-0.00612133021380454
"KAMALA HARRIS","non",1,0.0699557200249599
"KAMALA HARRIS","Now",1,-0.160633033816157
"KAMALA HARRIS","nuclear",1,-0.0993199577413271
"KAMALA HARRIS","o'clock",1,0.280520818385374
"KAMALA HARRIS","obstruction",1,0.693463515232688
"KAMALA HARRIS","offered",1,0.0636928907443776
"KAMALA HARRIS","often",1,0.0229309352896216
"KAMALA HARRIS","oil",1,-0.0582017750261494
"KAMALA HARRIS","Okay",1,0.0342203816506458
"KAMALA HARRIS","once",1,-0.0396283113894005
"KAMALA HARRIS","opinion",1,0.0258190637254397
"KAMALA HARRIS","opioid",1,0.451366087422401
"KAMALA HARRIS","organizations",1,0.0889899588119797
"KAMALA HARRIS","origin",1,0.300641329990906
"KAMALA HARRIS","otherwise",1,0.106106080631216
"KAMALA HARRIS","outside",1,0.052270976131516
"KAMALA HARRIS","Over",1,0.100595318996292
"KAMALA HARRIS","overdosed",1,1.1279738629933
"KAMALA HARRIS","overlooking",1,0.693463515232688
"KAMALA HARRIS","overrode",1,0.843032337592731
"KAMALA HARRIS","overseas",1,0.00835229285833576
"KAMALA HARRIS","Oz",1,0.843032337592731
"KAMALA HARRIS","para",1,0.843032337592731
"KAMALA HARRIS","parent",1,0.0680109485674411
"KAMALA HARRIS","parking",1,0.312226026744403
"KAMALA HARRIS","party",1,-0.0681406194724999
"KAMALA HARRIS","passing",1,0.101661556301217
"KAMALA HARRIS","patients",1,0.102745200581645
"KAMALA HARRIS","pattern",1,0.168626329414446
"KAMALA HARRIS","Pay",1,0.374244970020456
"KAMALA HARRIS","perhaps",1,0.0288422733059024
"KAMALA HARRIS","permission",1,0.190436662984496
"KAMALA HARRIS","personal",1,-0.020689136668118
"KAMALA HARRIS","placed",1,0.194083252737242
"KAMALA HARRIS","planet",1,0.0719620281854613
"KAMALA HARRIS","please",1,-0.0290855874703075
"KAMALA HARRIS","Please",1,0.0295338174313211
"KAMALA HARRIS","plenty",1,0.12446497630466
"KAMALA HARRIS","pocket",1,0.110866545101691
"KAMALA HARRIS","points",1,0.0302328872302051
"KAMALA HARRIS","poor",1,-0.00571168781280112
"KAMALA HARRIS","popular",1,0.102745200581645
"KAMALA HARRIS","post",1,0.120096286638054
"KAMALA HARRIS","potential",1,0.0484118611184118
"KAMALA HARRIS","Powell",1,0.163350164200126
"KAMALA HARRIS","power",1,-0.0736734507705511
"KAMALA HARRIS","practice",1,0.0995459730267242
"KAMALA HARRIS","pre",1,0.0935783106710554
"KAMALA HARRIS","predator",1,0.374244970020456
"KAMALA HARRIS","premiums",1,0.0693008086154275
"KAMALA HARRIS","presents",1,0.290125661845942
"KAMALA HARRIS","previous",1,0.0636928907443776
"KAMALA HARRIS","prices",1,0.0175125968527147
"KAMALA HARRIS","prison",1,0.073335668513293
"KAMALA HARRIS","prisons",1,0.165943743806723
"KAMALA HARRIS","Private",1,0.693463515232688
"KAMALA HARRIS","privilege",1,0.0881099023320935
"KAMALA HARRIS","problems",1,-0.0761978939566099
"KAMALA HARRIS","process",1,-0.0381644558044447
"KAMALA HARRIS","produce",1,0.0872416377859737
"KAMALA HARRIS","professions",1,0.536704118422186
"KAMALA HARRIS","profiling",1,0.112111037416992
"KAMALA HARRIS","profited",1,0.693463515232688
"KAMALA HARRIS","progress",1,0.00539634391346264
"KAMALA HARRIS","promise",1,-0.00793608652325607
"KAMALA HARRIS","property",1,0.0642919876503057
"KAMALA HARRIS","prosecutors",1,0.339457899691816
"KAMALA HARRIS","prosper",1,0.420995730464677
"KAMALA HARRIS","prospering",1,1.1279738629933
"KAMALA HARRIS","protect",1,-0.040677067262693
"KAMALA HARRIS","protectionist",1,0.451366087422401
"KAMALA HARRIS","providers",1,0.190436662984496
"KAMALA HARRIS","provides",1,0.1307495549788
"KAMALA HARRIS","pushing",1,0.0926344370159578
"KAMALA HARRIS","putting",1,-0.0125625842118122
"KAMALA HARRIS","quietly",1,0.420995730464677
"KAMALA HARRIS","racist",1,0.165943743806723
"KAMALA HARRIS","raised",1,-0.00813490779875637
"KAMALA HARRIS","raising",1,0.006367416876476
"KAMALA HARRIS","rap",1,0.843032337592731
"KAMALA HARRIS","rates",1,-0.0208563579429271
"KAMALA HARRIS","reason",1,-0.0709917697945071
"KAMALA HARRIS","reasons",1,0.0023324856737184
"KAMALA HARRIS","receive",1,0.0974959989139757
"KAMALA HARRIS","received",1,0.0814703095402732
"KAMALA HARRIS","recipients",1,0.225071251920685
"KAMALA HARRIS","recognition",1,0.194083252737242
"KAMALA HARRIS","reflecting",1,0.600916682780661
"KAMALA HARRIS","regardless",1,0.100595318996292
"KAMALA HARRIS","registered",1,0.186941947065896
"KAMALA HARRIS","regret",1,0.108444241509778
"KAMALA HARRIS","rein",1,0.201881320407503
"KAMALA HARRIS","reinstate",1,0.242431114803643
"KAMALA HARRIS","relates",1,0.143286189432906
"KAMALA HARRIS","relative",1,0.171403490888273
"KAMALA HARRIS","release",1,0.052270976131516
"KAMALA HARRIS","remember",1,-0.014406628956296
"KAMALA HARRIS","reminds",1,0.206061081567396
"KAMALA HARRIS","repeal",1,0.0109184659000541
"KAMALA HARRIS","repeatedly",1,0.0995459730267242
"KAMALA HARRIS","Representative",1,0.219931937337843
"KAMALA HARRIS","reproductive",1,0.280520818385374
"KAMALA HARRIS","republican",1,0.271699619397577
"KAMALA HARRIS","requirement",1,0.15376941511079
"KAMALA HARRIS","requirements",1,0.120096286638054
"KAMALA HARRIS","requiring",1,0.215066224490754
"KAMALA HARRIS","response",1,-0.0275692418279637
"KAMALA HARRIS","responsible",1,0.00785058775608269
"KAMALA HARRIS","rest",1,-0.0184808748223556
"KAMALA HARRIS","reviewing",1,0.536704118422186
"KAMALA HARRIS","Right",1,0.0149623565319893
"KAMALA HARRIS","road",1,0.056381904621997
"KAMALA HARRIS","roaming",1,0.693463515232688
"KAMALA HARRIS","rolling",1,0.23051203111393
"KAMALA HARRIS","roof",1,0.236286305955843
"KAMALA HARRIS","safe",1,-0.031889042248203
"KAMALA HARRIS","safety",1,0.0238794246338134
"KAMALA HARRIS","San",1,0.0625114836909473
"KAMALA HARRIS","save",1,-0.0154912460569252
"KAMALA HARRIS","saves",1,0.236286305955843
"KAMALA HARRIS","sayings",1,0.843032337592731
"KAMALA HARRIS","scared",1,0.201881320407503
"KAMALA HARRIS","Schools",1,0.600916682780661
"KAMALA HARRIS","secret",1,0.137644836985006
"KAMALA HARRIS","secure",1,-0.00571168781280112
"KAMALA HARRIS","security",1,-0.0923809048429519
"KAMALA HARRIS","Security",1,-0.0959386762068844
"KAMALA HARRIS","seeing",1,0.00735257960781026
"KAMALA HARRIS","segregation",1,0.263558497663441
"KAMALA HARRIS","senators",1,0.0814703095402732
"KAMALA HARRIS","sense",1,-0.0340350245266881
"KAMALA HARRIS","separate",1,0.0872416377859737
"KAMALA HARRIS","separated",1,0.23051203111393
"KAMALA HARRIS","separating",1,0.374244970020456
"KAMALA HARRIS","serve",1,0.0149623565319893
"KAMALA HARRIS","served",1,0.00936703995412821
"KAMALA HARRIS","shampoo",1,1.1279738629933
"KAMALA HARRIS","sheet",1,0.290125661845942
"KAMALA HARRIS","sheriffs",1,1.1279738629933
"KAMALA HARRIS","shielded",1,0.693463515232688
"KAMALA HARRIS","shooter",1,0.355696783231779
"KAMALA HARRIS","shouldn't",1,-0.0253957961143894
"KAMALA HARRIS","shouting",1,0.488833363051831
"KAMALA HARRIS","shows",1,0.0484118611184118
"KAMALA HARRIS","shut",1,0.0740337794522712
"KAMALA HARRIS","shutting",1,0.201881320407503
"KAMALA HARRIS","side",1,-0.0331834666203374
"KAMALA HARRIS","sign",1,0.0327414643858773
"KAMALA HARRIS","signature",1,0.290125661845942
"KAMALA HARRIS","significantly",1,0.149397537185705
"KAMALA HARRIS","signing",1,0.135857874675195
"KAMALA HARRIS","since",1,-0.0630965360707109
"KAMALA HARRIS","Since",1,0.0935783106710554
"KAMALA HARRIS","single",1,-0.0643070743341991
"KAMALA HARRIS","situation",1,-0.032610734956151
"KAMALA HARRIS","small",1,-0.0482759371640613
"KAMALA HARRIS","smile",1,0.39571942644717
"KAMALA HARRIS","smoldering",1,1.1279738629933
"KAMALA HARRIS","society",1,0.000963211810618049
"KAMALA HARRIS","solitary",1,0.420995730464677
"KAMALA HARRIS","sometimes",1,0.023245562117672
"KAMALA HARRIS","soul",1,0.135857874675195
"KAMALA HARRIS","source",1,0.102745200581645
"KAMALA HARRIS","sow",1,1.1279738629933
"KAMALA HARRIS","soy",1,0.693463515232688
"KAMALA HARRIS","soybeans",1,0.600916682780661
"KAMALA HARRIS","speak",1,-0.00833317857054729
"KAMALA HARRIS","speaking",1,0.0421789499581962
"KAMALA HARRIS","species",1,0.488833363051831
"KAMALA HARRIS","spoke",1,0.0625114836909473
"KAMALA HARRIS","staffs",1,0.256012142783975
"KAMALA HARRIS","steal",1,0.236286305955843
"KAMALA HARRIS","step",1,-0.0044683510679723
"KAMALA HARRIS","stick",1,0.108444241509778
"KAMALA HARRIS","stock",1,0.12598425098443
"KAMALA HARRIS","stocks",1,0.536704118422186
"KAMALA HARRIS","story",1,0.0281580864139258
"KAMALA HARRIS","street",1,0.0747396331858394
"KAMALA HARRIS","strongest",1,0.0636928907443776
"KAMALA HARRIS","strongly",1,0.0186785156719442
"KAMALA HARRIS","stuff",1,0.0574529544968483
"KAMALA HARRIS","substandard",1,0.600916682780661
"KAMALA HARRIS","successfully",1,0.183588330480643
"KAMALA HARRIS","suggest",1,0.0312959850756011
"KAMALA HARRIS","supplies",1,0.263558497663441
"KAMALA HARRIS","surrounded",1,0.236286305955843
"KAMALA HARRIS","Swalwell",1,0.420995730464677
"KAMALA HARRIS","swiftly",1,0.355696783231779
"KAMALA HARRIS","syringe",1,1.1279738629933
"KAMALA HARRIS","Take",1,0.0889899588119797
"KAMALA HARRIS","talent",1,0.248989558797805
"KAMALA HARRIS","talks",1,0.0204671970764227
"KAMALA HARRIS","taxpayer",1,0.0596512535361743
"KAMALA HARRIS","temperature",1,0.488833363051831
"KAMALA HARRIS","term",1,-0.0441235817576703
"KAMALA HARRIS","testimony",1,0.194083252737242
"KAMALA HARRIS","There",1,-0.106907807216478
"KAMALA HARRIS","There's",1,-0.0474370668031572
"KAMALA HARRIS","These",1,-0.0044683510679723
"KAMALA HARRIS","They're",1,-0.0548274321493147
"KAMALA HARRIS","thinks",1,0.0579953836885867
"KAMALA HARRIS","thousands",1,-0.0106707258592721
"KAMALA HARRIS","ticking",1,0.355696783231779
"KAMALA HARRIS","Time",1,0.0032607009933113
"KAMALA HARRIS","title",1,0.280520818385374
"KAMALA HARRIS","To",1,0.00710494318685057
"KAMALA HARRIS","tonight",1,-0.105812518265403
"KAMALA HARRIS","tragedy",1,0.0814703095402732
"KAMALA HARRIS","trainings",1,1.1279738629933
"KAMALA HARRIS","transnational",1,0.693463515232688
"KAMALA HARRIS","transport",1,0.536704118422186
"KAMALA HARRIS","traumatizing",1,1.1279738629933
"KAMALA HARRIS","traveling",1,0.163350164200126
"KAMALA HARRIS","treated",1,0.0740337794522712
"KAMALA HARRIS","treats",1,0.339457899691816
"KAMALA HARRIS","trigger",1,0.134114232333402
"KAMALA HARRIS","true",1,-0.0362632054903572
"KAMALA HARRIS","truth",1,-0.0118117389299
"KAMALA HARRIS","truthfully",1,0.693463515232688
"KAMALA HARRIS","tugged",1,1.1279738629933
"KAMALA HARRIS","turbines",1,0.536704118422186
"KAMALA HARRIS","tweeting",1,0.693463515232688
"KAMALA HARRIS","Two",1,0.0558531298605936
"KAMALA HARRIS","Un",1,0.374244970020456
"KAMALA HARRIS","unacceptable",1,0.107264984127901
"KAMALA HARRIS","unburdened",1,1.1279738629933
"KAMALA HARRIS","undocumented",1,0.0625114836909473
"KAMALA HARRIS","unemployment",1,0.000963211810618049
"KAMALA HARRIS","unfortunately",1,0.0553287555733583
"KAMALA HARRIS","Unfortunately",1,0.137644836985006
"KAMALA HARRIS","unifying",1,0.355696783231779
"KAMALA HARRIS","unite",1,0.120096286638054
"KAMALA HARRIS","university",1,0.165943743806723
"KAMALA HARRIS","unknown",1,0.693463515232688
"KAMALA HARRIS","untenable",1,0.843032337592731
"KAMALA HARRIS","until",1,-0.0361257085795384
"KAMALA HARRIS","used",1,-0.0524689213305845
"KAMALA HARRIS","usual",1,0.177266409581022
"KAMALA HARRIS","usurped",1,0.451366087422401
"KAMALA HARRIS","v",1,0.0917040161380151
"KAMALA HARRIS","vast",1,0.0985130242578108
"KAMALA HARRIS","vehicle",1,0.23051203111393
"KAMALA HARRIS","veterans",1,0.015240903940536
"KAMALA HARRIS","vice",1,-0.0165601810535312
"KAMALA HARRIS","violate",1,0.145267683499766
"KAMALA HARRIS","visited",1,0.139477106792614
"KAMALA HARRIS","vote",1,-0.089422218431677
"KAMALA HARRIS","Voting",1,0.290125661845942
"KAMALA HARRIS","vulnerable",1,0.132412043819821
"KAMALA HARRIS","wait",1,0.00661236901806674
"KAMALA HARRIS","walks",1,0.290125661845942
"KAMALA HARRIS","wants",1,-0.0574505022987984
"KAMALA HARRIS","Was",1,0.106106080631216
"KAMALA HARRIS","washing",1,0.39571942644717
"KAMALA HARRIS","wasn't",1,-0.0169130985067454
"KAMALA HARRIS","watched",1,0.0830671693210732
"KAMALA HARRIS","waved",1,0.451366087422401
"KAMALA HARRIS","ways",1,-0.0176139543769716
"KAMALA HARRIS","We're",1,-0.137772061955198
"KAMALA HARRIS","We've",1,-0.0998983990422444
"KAMALA HARRIS","weak",1,0.0830671693210732
"KAMALA HARRIS","weapons",1,-0.0672691283383933
"KAMALA HARRIS","website",1,0.122978037466798
"KAMALA HARRIS","went",1,-0.0867079701809073
